text,label
Buffet Timings,not_dish
Taxes Extra tough,not_dish
Combo Offer several,not_dish
Chef's Special American,not_dish
Sushi Roll,dish
Extra Cheese poor,not_dish
Pineapple Sheera,dish
Chef's Special environmental,not_dish
Serving Size easy,not_dish
Spicy usually,not_dish
Sushi Roll,dish
No Onion like,not_dish
Margherita Pizza,dish
Mutton Korma,dish
Taxes Extra former,not_dish
No Onion matter,not_dish
Chicken Biryani,dish
Taxes Extra nothing,not_dish
Fish Fry,dish
Combo Offer suffer,not_dish
Mutton Korma,dish
Dal Makhani,dish
New Arrival recent,not_dish
Parsi Sali Boti,dish
Hot site,not_dish
Chef's Special account,not_dish
Paneer Tikka,dish
Chef's Special such,not_dish
Taxes Extra interesting,not_dish
Sushi Roll,dish
Chicken Biryani,dish
Add-ons help,not_dish
New Arrival view,not_dish
Add-ons garden,not_dish
Hot national,not_dish
Paneer Tikka,dish
Margherita Pizza,dish
Add-ons according,not_dish
Lamb Curry,dish
Tandoori Roti,dish
Hot six,not_dish
Margherita Pizza,dish
Chicken Biryani,dish
Sushi Roll,dish
Cold trade,not_dish
Extra Cheese one,not_dish
Serving Size computer,not_dish
Taxes Extra guy,not_dish
New Arrival environment,not_dish
Margherita Pizza,dish
Hot range,not_dish
Price Varies financial,not_dish
Dal Makhani,dish
Sushi Roll,dish
Lamb Curry,dish
Mysore Pak,dish
Paneer Tikka,dish
Taxes Extra discover,not_dish
No Onion plan,not_dish
Price Varies close,not_dish
Tandoori Roti,dish
Chicken Biryani,dish
No Onion before,not_dish
Cold pick,not_dish
Serving Size machine,not_dish
Price Varies evening,not_dish
Spicy house,not_dish
New Arrival when,not_dish
Patra Ni Machhi,dish
Paneer Tikka,dish
Margherita Pizza,dish
Hot matter,not_dish
Olive Tapenade,dish
Tandoori Roti,dish
Spicy appear,not_dish
Served Daily charge,not_dish
New Arrival stop,not_dish
Taxes Extra candidate,not_dish
Price Varies forget,not_dish
No Onion policy,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Paneer Tikka,dish
Price Varies some,not_dish
Served Daily win,not_dish
Fish Fry,dish
Combo Offer change,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Hot she,not_dish
Sushi Roll,dish
Serving Size particular,not_dish
Sushi Roll,dish
Add-ons western,not_dish
Dal Makhani,dish
Sushi Roll,dish
Add-ons entire,not_dish
Dal Makhani,dish
Cold play,not_dish
Butter Chicken,dish
New Arrival cut,not_dish
Chef's Special beat,not_dish
Taxes Extra chance,not_dish
Dal Makhani,dish
Hot parent,not_dish
Taxes Extra arrive,not_dish
Cold hot,not_dish
Taxes Extra owner,not_dish
Combo Offer international,not_dish
Taxes Extra enough,not_dish
Fish Fry,dish
Mutton Korma,dish
Chef's Special picture,not_dish
Dal Makhani,dish
Paneer Tikka,dish
Paneer Tikka,dish
Lamb Curry,dish
Served Daily place,not_dish
Served Daily laugh,not_dish
Paneer Tikka,dish
Tandoori Roti,dish
Dal Makhani,dish
Add-ons she,not_dish
Hot tell,not_dish
Hot growth,not_dish
Cold course,not_dish
Fish Fry,dish
Paneer Tikka,dish
Paneer Tikka,dish
Extra Cheese structure,not_dish
Chef's Special all,not_dish
New Arrival benefit,not_dish
Margherita Pizza,dish
Tandoori Roti,dish
Sushi Roll,dish
Spicy mother,not_dish
Dal Makhani,dish
Butter Chicken,dish
Cold trade,not_dish
Cold you,not_dish
Add-ons player,not_dish
Besan Ladoo,dish
Cold part,not_dish
Dal Makhani,dish
Served Daily president,not_dish
Paneer Tikka,dish
Mutton Korma,dish
Served Daily measure,not_dish
No Onion market,not_dish
Butter Chicken,dish
Combo Offer record,not_dish
Lamb Curry,dish
Served Daily wonder,not_dish
New Arrival fine,not_dish
Add-ons yet,not_dish
Dal Makhani,dish
Sushi Roll,dish
Fish Fry,dish
Taxes Extra century,not_dish
Lamb Curry,dish
Hot room,not_dish
Cold service,not_dish
Sushi Roll,dish
Price Varies above,not_dish
Lamb Curry,dish
Chicken Biryani,dish
Sushi Roll,dish
Tandoori Roti,dish
Hot television,not_dish
Spicy business,not_dish
Chicken Biryani,dish
Printed Bill,not_dish
Sushi Roll,dish
Cold middle,not_dish
Add-ons learn,not_dish
Paneer Tikka,dish
Paneer Tikka,dish
Breakfast Only,not_dish
Butter Chicken,dish
Extra Cheese sit,not_dish
Lamb Curry,dish
Fish Fry,dish
Extra Cheese day,not_dish
Sushi Roll,dish
Fish Fry,dish
Chicken Biryani,dish
Hot serve,not_dish
Dal Makhani,dish
Spicy who,not_dish
Price Varies scientist,not_dish
Serving Size relationship,not_dish
New Arrival road,not_dish
Margherita Pizza,dish
Dal Makhani,dish
Paneer Tikka,dish
No Onion position,not_dish
Fish Fry,dish
Serving Size eye,not_dish
Butter Chicken,dish
Sushi Roll,dish
New Arrival financial,not_dish
Sushi Roll,dish
Sushi Roll,dish
Lamb Curry,dish
Mutton Korma,dish
Spicy business,not_dish
Add-ons him,not_dish
No Onion station,not_dish
Extra Cheese despite,not_dish
Mutton Korma,dish
Cold church,not_dish
Lemon Tart,dish
Lamb Curry,dish
Chef's Special have,not_dish
Extra Cheese entire,not_dish
Taxes Extra off,not_dish
Spicy serious,not_dish
Sushi Roll,dish
Paneer Tikka,dish
Spicy collection,not_dish
No Onion where,not_dish
Margherita Pizza,dish
Lamb Curry,dish
Price Varies today,not_dish
Paneer Tikka,dish
Hot edge,not_dish
Tandoori Roti,dish
Chicken Biryani,dish
Only For Members,not_dish
Serving Size meeting,not_dish
Hot hope,not_dish
Butter Chicken,dish
Butter Chicken,dish
Served Daily political,not_dish
Tandoori Roti,dish
Taxes Extra since,not_dish
Combo Offer art,not_dish
Fish Fry,dish
Sushi Roll,dish
Butter Chicken,dish
Chicken Biryani,dish
Serving Size site,not_dish
Dal Makhani,dish
Butter Chicken,dish
Tandoori Roti,dish
Serving Size today,not_dish
Margherita Pizza,dish
Kashmiri Dum Aloo,dish
Serving Size story,not_dish
No Onion voice,not_dish
Paneer Tikka,dish
Extra Cheese opportunity,not_dish
New Arrival inside,not_dish
No Onion call,not_dish
Spicy series,not_dish
Sushi Roll,dish
Served Daily body,not_dish
Taxes Extra success,not_dish
Combo Offer,not_dish
Served Daily successful,not_dish
Taxes Extra political,not_dish
Shahi Tukda,dish
Mutton Korma,dish
Margherita Pizza,dish
Chicken Biryani,dish
Cold see,not_dish
Mutton Korma,dish
Margherita Pizza,dish
Combo Offer out,not_dish
Add-ons focus,not_dish
Chicken Soup,dish
Mutton Korma,dish
Tandoori Roti,dish
Chicken Biryani,dish
Chef's Special until,not_dish
No Split Bill,not_dish
Add-ons statement,not_dish
Price Varies cost,not_dish
Dal Makhani,dish
Cold could,not_dish
New Arrival thank,not_dish
Chicken Biryani,dish
New Arrival drug,not_dish
Served Daily face,not_dish
Dal Makhani,dish
Spicy nor,not_dish
Paneer Tikka,dish
No Offers,not_dish
Lamb Curry,dish
Tandoori Roti,dish
Hot professor,not_dish
Lamb Curry,dish
Extra Cheese then,not_dish
Serving Size just,not_dish
Butter Chicken,dish
Mutton Korma,dish
Chef's Special maybe,not_dish
Served Daily seem,not_dish
Fish Fry,dish
Veg,not_dish
Fish Fry,dish
Cold later,not_dish
Serving Size chance,not_dish
New Arrival head,not_dish
Tandoori Roti,dish
New Arrival relationship,not_dish
Margherita Pizza,dish
Dal Makhani,dish
Lamb Curry,dish
Cold year,not_dish
Extra Cheese left,not_dish
Fish Fry,dish
Margherita Pizza,dish
Fish Fry,dish
Sushi Roll,dish
Fish Fry,dish
Fish Fry,dish
Price Varies free,not_dish
Lamb Curry,dish
Dal Makhani,dish
Extra Cheese always,not_dish
Chicken Biryani,dish
Taxes Extra law,not_dish
Chicken Biryani,dish
Spicy maintain,not_dish
Mutton Korma,dish
Spicy professor,not_dish
Hot worry,not_dish
Combo Offer he,not_dish
Hot traditional,not_dish
Paneer Tikka,dish
Lamb Curry,dish
Butter Chicken,dish
Butter Chicken,dish
Mix Veg,dish
Margherita Pizza,dish
Served Daily free,not_dish
Combo Offer short,not_dish
Aam Ras,dish
Lamb Curry,dish
Tandoori Roti,dish
Lamb Curry,dish
Chicken Biryani,dish
Paneer Tikka,dish
Price Varies long,not_dish
Fish Fry,dish
Sushi Roll,dish
Chef's Special question,not_dish
Fish Fry,dish
Paneer Tikka,dish
Hot physical,not_dish
Taxes Extra environmental,not_dish
Mutton Korma,dish
Paneer Tikka,dish
Walk In,not_dish
Fish Fry,dish
No Onion fear,not_dish
Spicy every,not_dish
Dal Makhani,dish
Lamb Curry,dish
Chicken Biryani,dish
Tandoori Roti,dish
Chicken Biryani,dish
Taxes Extra story,not_dish
Butter Chicken,dish
Combo Offer poor,not_dish
No Onion audience,not_dish
Paneer Tikka,dish
Price Varies continue,not_dish
Dal Fry,dish
Margherita Pizza,dish
Serving Size method,not_dish
Cold design,not_dish
Add-ons ever,not_dish
Served Daily everything,not_dish
Margherita Pizza,dish
Add-ons unit,not_dish
Combo Offer yeah,not_dish
Fish Fry,dish
Serving Size front,not_dish
Lamb Curry,dish
Tandoori Pomfret,dish
Combo Offer risk,not_dish
Sushi Roll,dish
Cold lose,not_dish
Margherita Pizza,dish
Sushi Roll,dish
Butter Chicken,dish
Butter Chicken,dish
Price Varies standard,not_dish
Dal Makhani,dish
Fish Fry,dish
Combo Offer street,not_dish
Paneer Tikka,dish
Sushi Roll,dish
Margherita Pizza,dish
Serving Size board,not_dish
Served Daily reality,not_dish
Price Varies feeling,not_dish
New Arrival data,not_dish
Tandoori Roti,dish
Price Varies effect,not_dish
Spicy business,not_dish
Paneer Tikka,dish
Cold those,not_dish
Margherita Pizza,dish
Dal Makhani,dish
Hot money,not_dish
Taxes Extra pass,not_dish
New Arrival big,not_dish
Paneer Tikka,dish
Butter Chicken,dish
Hot house,not_dish
Butter Chicken,dish
Chicken Biryani,dish
Chicken Biryani,dish
Sandesh,dish
Tandoori Roti,dish
Fish Fry,dish
Sushi Roll,dish
Paneer Tikka,dish
Fish Fry,dish
Served Daily collection,not_dish
Served Daily way,not_dish
Extra Cheese future,not_dish
Kimchi Fried Rice,dish
Serving Size huge,not_dish
Combo Offer me,not_dish
Butter Chicken,dish
Taxes Extra land,not_dish
Margherita Pizza,dish
Price Varies cell,not_dish
Chef's Special less,not_dish
Chef's Special official,not_dish
Paneer Tikka,dish
Mutton Korma,dish
Cash Only,not_dish
Price Varies ball,not_dish
Taxes Extra road,not_dish
Tandoori Roti,dish
Taxes Extra kid,not_dish
New Arrival language,not_dish
Taxes Extra leave,not_dish
Serving Size personal,not_dish
Tandoori Roti,dish
Dal Makhani,dish
Fish Fry,dish
Add-ons Congress,not_dish
Mutton Korma,dish
Dal Makhani,dish
Fish Fry,dish
Combo Offer consider,not_dish
Dal Makhani,dish
Dal Makhani,dish
Cold outside,not_dish
Chicken Biryani,dish
Margherita Pizza,dish
Margherita Pizza,dish
Serving Size speech,not_dish
Fish Fry,dish
No Onion second,not_dish
Fish Fry,dish
Margherita Pizza,dish
Sushi Roll,dish
Butter Chicken,dish
Butter Chicken,dish
Price Varies with,not_dish
Served Daily mean,not_dish
Serving Size than,not_dish
Chicken Biryani,dish
Taxes Extra reality,not_dish
Spicy certain,not_dish
Taxes Extra analysis,not_dish
Lamb Curry,dish
Add-ons common,not_dish
Served Daily event,not_dish
Price Varies cost,not_dish
Butter Chicken,dish
Add-ons sit,not_dish
Fish Fry,dish
Taxes Extra key,not_dish
Chef's Special road,not_dish
Price Varies kind,not_dish
Chef's Special eye,not_dish
Serving Size product,not_dish
Fish Fry,dish
Price Varies itself,not_dish
Tandoori Roti,dish
Chicken Biryani,dish
Chicken Biryani,dish
Motichoor Ladoo,dish
Served Daily both,not_dish
Taxes Extra its,not_dish
Fish Fry,dish
Margherita Pizza,dish
Spicy direction,not_dish
Ratatouille,dish
Spicy since,not_dish
Butter Chicken,dish
Served Daily drive,not_dish
Edit Order,not_dish
Out for Delivery,not_dish
Mutton Korma,dish
Mutton Korma,dish
Lamb Curry,dish
Cold art,not_dish
Taxes Extra travel,not_dish
Extra Cheese for,not_dish
Margherita Pizza,dish
Butter Chicken,dish
Sushi Roll,dish
Sushi Roll,dish
Butter Chicken,dish
Cold scene,not_dish
New Arrival small,not_dish
No Onion suddenly,not_dish
Margherita Pizza,dish
Extra Cheese indicate,not_dish
Combo Offer mention,not_dish
Sushi Roll,dish
Mutton Korma,dish
Hot model,not_dish
Chicken Biryani,dish
Qty,not_dish
Tandoori Roti,dish
Served Daily economic,not_dish
No Onion indicate,not_dish
Tandoori Roti,dish
Lamb Curry,dish
Sushi Roll,dish
No Onion once,not_dish
Sushi Roll,dish
Cold support,not_dish
Chicken Biryani,dish
Taxes Extra one,not_dish
Sushi Roll,dish
Dal Makhani,dish
Taxes Extra admit,not_dish
No Onion magazine,not_dish
Mutton Korma,dish
Taxes Extra road,not_dish
Family Room,not_dish
Margherita Pizza,dish
Butter Chicken,dish
Margherita Pizza,dish
Butter Chicken,dish
Brownie with Ice Cream,dish
Coupon Code,not_dish
Dal Makhani,dish
Butter Chicken,dish
Dal Makhani,dish
Served Daily hope,not_dish
Dal Makhani,dish
Lamb Curry,dish
Fish Fry,dish
Margherita Pizza,dish
Cold city,not_dish
Lamb Curry,dish
Lamb Curry,dish
Sushi Roll,dish
Mutton Korma,dish
Butter Chicken,dish
Margherita Pizza,dish
Cold exactly,not_dish
Tandoori Roti,dish
Butter Chicken,dish
Serving Size face,not_dish
New Arrival floor,not_dish
Fish Fry,dish
Fish Fry,dish
Combo Offer style,not_dish
Chicken Biryani,dish
Dal Makhani,dish
Lamb Curry,dish
Sushi Roll,dish
Sushi Roll,dish
Hot go,not_dish
Chef's Special tree,not_dish
Serving Size already,not_dish
Taxes Extra market,not_dish
Fish Fry,dish
No Onion however,not_dish
Serving Size piece,not_dish
Fish Fry,dish
Serving Size drop,not_dish
Combo Offer paper,not_dish
Taxes Extra sport,not_dish
Chef's Special artist,not_dish
Chef's Special air,not_dish
Tandoori Roti,dish
Tomato Soup,dish
Lamb Curry,dish
Dal Makhani,dish
Mutton Korma,dish
Chicken Seekh Kebab,dish
Sushi Roll,dish
Served Daily four,not_dish
Taxes Extra enter,not_dish
Paneer Tikka,dish
Chicken Biryani,dish
Spicy plant,not_dish
Lamb Curry,dish
Chicken Biryani,dish
Chicken Biryani,dish
Lamb Curry,dish
Fish Fry,dish
Dal Makhani,dish
Ham & Cheese Sandwich,dish
Fish Fry,dish
Sushi Roll,dish
Spicy yard,not_dish
Add-ons drive,not_dish
Serving Size half,not_dish
Extra Cheese night,not_dish
Chicken Biryani,dish
Potato Smiles,dish
Fish Fry,dish
Margherita Pizza,dish
Served Daily message,not_dish
Paneer Tikka,dish
Margherita Pizza,dish
Lamb Curry,dish
Taxes Extra piece,not_dish
Price Varies hospital,not_dish
Paneer Tikka,dish
New Arrival current,not_dish
Lamb Curry,dish
Sushi Roll,dish
Spicy land,not_dish
Mutton Korma,dish
Veg Burger,dish
All Prices in INR,not_dish
Keema Samosa,dish
Butter Chicken,dish
Fish Fry,dish
Sushi Roll,dish
Dal Makhani,dish
Taxes Extra enter,not_dish
Chicken Biryani,dish
Hot prove,not_dish
Butter Chicken,dish
No Onion bar,not_dish
Chicken Biryani,dish
Sushi Roll,dish
Extra Cheese detail,not_dish
Butter Chicken,dish
Sushi Roll,dish
Extra Cheese trouble,not_dish
Margherita Pizza,dish
New Arrival check,not_dish
No Onion peace,not_dish
No Parking,not_dish
Chicken Biryani,dish
Chef's Special commercial,not_dish
Fish Fry,dish
Sushi Roll,dish
Taxes Extra enjoy,not_dish
Dal Makhani,dish
Cold tend,not_dish
Butter Chicken,dish
Taxes Extra deep,not_dish
Extra Cheese author,not_dish
Price Varies drug,not_dish
Extra Cheese production,not_dish
Veg Spring Roll,dish
New Arrival seek,not_dish
Tandoori Roti,dish
Paneer Tikka,dish
Hot include,not_dish
Gobi Manchurian,dish
Tandoori Roti,dish
Price Varies daughter,not_dish
Chicken Biryani,dish
New Arrival company,not_dish
Cold board,not_dish
Sushi Roll,dish
Taxes Extra thing,not_dish
Chicken Biryani,dish
Butter Chicken,dish
Extra Cheese economy,not_dish
Silent Zone,not_dish
Tandoori Roti,dish
Extra Cheese research,not_dish
Lamb Curry,dish
Served Daily guy,not_dish
Served Daily news,not_dish
Butter Chicken,dish
Lamb Curry,dish
Add-ons reach,not_dish
Margherita Pizza,dish
Combo Offer of,not_dish
Chicken Biryani,dish
Fish Fry,dish
Tandoori Roti,dish
Extra Cheese where,not_dish
Sushi Roll,dish
Mutton Korma,dish
Combo Offer despite,not_dish
Mutton Korma,dish
Dal Makhani,dish
Dal Makhani,dish
Tandoori Roti,dish
Sushi Roll,dish
Hot partner,not_dish
Butter Chicken,dish
Combo Offer heart,not_dish
Dal Makhani,dish
Extra Cheese simply,not_dish
Served Daily fast,not_dish
Fish Fry,dish
Butter Chicken,dish
New Arrival whether,not_dish
Spicy dark,not_dish
Combo Offer analysis,not_dish
No Onion contain,not_dish
Paneer Tikka,dish
Serving Size energy,not_dish
Cold civil,not_dish
Price Varies until,not_dish
Sushi Roll,dish
Cold Drinks,not_dish
Kesar Pista Kulfi,dish
Serving Size decide,not_dish
Business Lunch,not_dish
Paneer Tikka,dish
Combo Offer among,not_dish
New Arrival again,not_dish
Chicken Biryani,dish
Dal Makhani,dish
Mutton Korma,dish
Dal Makhani,dish
Combo Offer situation,not_dish
Extra Cheese task,not_dish
New Arrival including,not_dish
Hot western,not_dish
Lamb Curry,dish
Cold without,not_dish
Paneer Tikka,dish
Lamb Curry,dish
Taxes Extra poor,not_dish
Price Varies hit,not_dish
Fish Fry,dish
Extra Cheese bill,not_dish
Fish Fry,dish
Cold pattern,not_dish
No Onion seat,not_dish
Tandoori Roti,dish
Taxes Extra note,not_dish
On the House,not_dish
Sushi Roll,dish
Sushi Roll,dish
Butter Chicken,dish
Lamb Curry,dish
Combo Offer process,not_dish
Price Varies significant,not_dish
Lamb Curry,dish
Margherita Pizza,dish
Egg Pakora,dish
Tandoori Roti,dish
Chicken Biryani,dish
Paneer Tikka,dish
Cold data,not_dish
Mutton Korma,dish
New Arrival also,not_dish
Paneer Tikka,dish
Chef's Special indeed,not_dish
Mutton Korma,dish
Chef's Special little,not_dish
Fish Fry,dish
Dal Makhani,dish
Margherita Pizza,dish
Lamb Curry,dish
Price Varies former,not_dish
Mysore Masala Dosa,dish
Cold use,not_dish
Lamb Curry,dish
Paneer Tikka,dish
Paneer Tikka,dish
Fish Fry,dish
Spicy away,not_dish
Extra Cheese single,not_dish
Margherita Pizza,dish
Price Varies current,not_dish
Spicy lead,not_dish
Lamb Curry,dish
Sushi Roll,dish
Add-ons turn,not_dish
Chef's Special customer,not_dish
Spicy hair,not_dish
New Arrival magazine,not_dish
Chef's Special may,not_dish
Dal Makhani,dish
Serving Size strong,not_dish
Fish Fry,dish
Netbanking,not_dish
Contact Us,not_dish
Served Daily serve,not_dish
Tandoori Roti,dish
Paneer Tikka,dish
Fish Fry,dish
Taxes Extra daughter,not_dish
Lamb Curry,dish
Add-ons product,not_dish
Price Varies trip,not_dish
Served Daily commercial,not_dish
